vp,session,trial_type,trial,freq_log,peak_time_log,peak_amplitude_log,peak_time_log_db,peak_amplitude_log_db,peak_time_log_db_bsl,peak_amplitude_log_db_bsl,freq_lin,peak_time_lin,peak_amplitude_lin,peak_time_lin_db,peak_amplitude_lin_db,peak_time_lin_db_bsl,peak_amplitude_lin_db_bsl
1,1,1,8,7.33603234563737,0.349,0.000148018123582006,0.349,-38.2973976135254,0.349,2.30550813674927,7.5,0.349,0.000143951081554405,0.349,-38.4186668395996,0.349,2.33088803291321
1,1,1,8,8,0.337,0.000130675587570295,0.337,-38.8395080566406,0.337,2.45580649375916,8,0.337,0.000130675587570295,0.337,-38.8395080566406,0.337,2.45580649375916
1,1,1,9,4,0.421,0.000514253042638302,0.421,-33.0111618041992,0.421,1.68238568305969,4,0.421,0.000514253042638302,0.421,-33.0111618041992,0.421,1.68238568305969
1,1,1,9,4.36203093066103,0.421,0.000635167758446187,0.421,-32.0243644714355,0.421,3.08123278617859,4.5,0.421,0.00068491225829348,0.421,-31.6792945861816,0.421,3.68337965011597
1,1,1,9,4.75682846001088,0.421,0.000765511300414801,0.421,-31.1767616271973,0.421,4.75960779190063,5,0.421,0.000820749148260802,0.421,-30.865894317627,0.421,5.65331745147705
1,1,1,9,5.18735821860404,0.421,0.000847508374135941,0.421,-30.7237205505371,0.421,6.21891307830811,5.5,0.421,0.000861301668919623,0.421,-30.6522121429443,0.421,6.86461353302002
1,1,1,9,5.65685424949238,0.421,0.000854491314385086,0.421,-30.6869354248047,0.421,7.0381441116333,6,0.421,0.00081253657117486,0.421,-30.9079647064209,0.421,7.09626770019531
1,1,1,9,6.16884330163176,0.421,0.00078108161687851,0.421,-31.0816249847412,0.421,6.99252271652222,6.5,0.421,0.000706053979229182,0.421,-31.5266227722168,0.421,6.61918973922729
1,1,1,9,6.72717132202972,0.421,0.000648817978799343,0.421,-31.8996906280518,0.421,6.280189037323,7,0.421,0.00057827599812299,0.421,-32.4080543518066,0.421,5.8242974281311
1,1,1,9,7.33603234563737,0.421,0.000493328378070146,0.421,-33.1101951599121,0.421,5.22243404388428,7.5,0.421,0.000453838205430657,0.421,-33.4791297912598,0.421,4.91862058639526
1,1,1,9,8,0.421,0.000344983593095094,0.421,-34.6935539245605,0.421,3.96311402320862,8,0.421,0.000344983593095094,0.421,-34.6935539245605,0.421,3.96311402320862
1,1,1,10,4,0.421,0.00188193854410201,0.421,-27.255443572998,0.421,4.42458009719849,4,0.421,0.00188193854410201,0.421,-27.255443572998,0.421,4.42458009719849
1,1,1,10,4.36203093066103,0.409,0.00150986586231738,0.409,-28.2110176086426,0.409,4.03769207000732,4.5,0.397,0.00139645289164037,0.397,-28.5502738952637,0.397,3.88863968849182
1,1,1,10,4.75682846001088,0.385,0.00124182889703661,0.385,-29.0600471496582,0.385,3.73210716247559,5,0.361,0.00115264451596886,0.361,-29.3837299346924,0.361,3.76398587226868
1,1,1,10,5.18735821860404,0.349,0.0011109666666016,0.349,-29.5437278747559,0.349,3.89983868598938,5.5,0.337,0.00106749346014112,0.337,-29.7170829772949,0.337,4.26860523223877
1,1,1,10,5.65685424949238,0.325,0.00104595033917576,0.325,-29.8057708740234,0.325,4.47578144073486,6,0.325,0.000986437196843326,0.325,-30.0599231719971,0.325,4.92565393447876
1,1,1,10,6.16884330163176,0.325,0.000946379790548235,0.325,-30.2399940490723,0.325,5.11992883682251,6.5,0.325,0.000854725076351315,0.325,-30.682861328125,0.325,5.45822620391846
1,1,1,10,6.72717132202972,0.337,0.000791241996921599,0.337,-31.0182552337646,0.337,5.68590259552002,7,0.337,0.000719005533028394,0.337,-31.4345226287842,0.337,5.95970439910889
1,1,1,10,7.33603234563737,0.349,0.000640908896457404,0.349,-31.9344444274902,0.349,6.30268478393555,7.5,0.349,0.000607110385317355,0.349,-32.1699371337891,0.349,6.4656982421875
1,1,1,10,8,0.361,0.00051535468082875,0.361,-32.8835258483887,0.361,6.87827682495117,8,0.361,0.00051535468082875,0.361,-32.8835258483887,0.361,6.87827682495117
1,1,1,11,4,0.277,0.000217484193854034,0.277,-36.6379203796387,0.277,0.229112789034843,4,0.277,0.000217484193854034,0.277,-36.6379203796387,0.277,0.229112789034843
1,1,1,11,4.36203093066103,0.277,0.000192984734894708,0.277,-37.1462211608887,0.277,0.912431597709656,4.5,0.421,0.000187540441402234,0.421,-37.2705345153809,0.421,1.23752093315125
1,1,1,11,4.75682846001088,0.421,0.000187285098945722,0.421,-37.2756767272949,0.421,1.94699835777283,5,0.421,0.000184787350008264,0.421,-37.3336906433105,0.421,2.35508680343628
1,1,1,11,5.18735821860404,0.421,0.000182363772182725,0.421,-37.390941619873,0.421,2.51583218574524,5.5,0.421,0.000178082715137862,0.421,-37.4941482543945,0.421,2.58336400985718
1,1,1,11,5.65685424949238,0.421,0.000175806664628908,0.421,-37.5500755310059,0.421,2.56363654136658,6,0.421,0.000169941646163352,0.421,-37.6975936889648,0.421,2.46976613998413
1,1,1,11,6.16884330163176,0.421,0.000166300698765554,0.421,-37.791748046875,0.421,2.40939903259277,6.5,0.421,0.000157153393956833,0.421,-38.0379981994629,0.421,2.26243925094604
1,1,1,11,6.72717132202972,0.421,0.000149252140545286,0.421,-38.2632675170898,0.421,2.13165712356567,7,0.421,0.000138283285195939,0.421,-38.5985908508301,0.421,1.93482983112335
1,1,1,11,7.33603234563737,0.421,0.00012349289318081,0.421,-39.1019325256348,0.421,1.63314163684845,7.5,0.421,0.000116195195005275,0.421,-39.377384185791,0.421,1.46646797657013
1,1,1,11,8,0.421,9.57690426730551e-05,0.421,-40.2844429016113,0.421,0.924968063831329,8,0.421,9.57690426730551e-05,0.421,-40.2844429016113,0.421,0.924968063831329
1,1,1,12,4,0.277,0.000716477050445974,0.277,-31.4485874176025,0.277,11.0226755142212,4,0.277,0.000716477050445974,0.277,-31.4485874176025,0.277,11.0226755142212
1,1,1,12,4.36203093066103,0.277,0.000542572932317853,0.277,-32.6576347351074,0.277,9.40377616882324,4.5,0.277,0.000480456306831911,0.277,-33.1869888305664,0.277,8.8891658782959
1,1,1,12,4.75682846001088,0.277,0.000375253788661212,0.277,-34.2644081115723,0.277,8.05672931671143,5,0.277,0.000291791540803388,0.277,-35.362922668457,0.277,7.36405849456787
1,1,1,12,5.18735821860404,0.277,0.000238910201005638,0.277,-36.2363319396973,0.277,6.83069944381714,5.5,0.277,0.000170347630046308,0.277,-37.7101249694824,0.277,5.74522495269775
1,1,1,12,5.65685424949238,0.277,0.00014354226004798,0.277,-38.4526176452637,0.277,5.02841329574585,6,0.277,9.795914957067e-05,0.277,-40.1009216308594,0.277,2.98907685279846
1,1,1,12,6.16884330163176,0.277,8.06559110060334e-05,0.277,-40.9379806518555,0.277,1.80024921894073,6.5,0.301,5.55616315978114e-05,0.301,-42.5544204711914,0.301,-0.584110379219055
1,1,1,12,6.72717132202972,0.313,4.82001632917672e-05,0.313,-43.1758995056152,0.313,-1.68102943897247,7,0.325,4.46002050011884e-05,0.325,-43.5186157226562,0.325,-2.47035002708435
1,1,1,12,7.33603234563737,0.337,4.43909302703105e-05,0.337,-43.5460319519043,0.337,-2.83689379692078,7.5,0.337,4.57139940408524e-05,0.337,-43.4125709533691,0.337,-2.78835129737854
1,1,1,12,8,0.349,5.01667782373261e-05,0.349,-43.0075035095215,0.349,-2.37064337730408,8,0.349,5.01667782373261e-05,0.349,-43.0075035095215,0.349,-2.37064337730408
1,1,1,13,4,0.277,0.000756375200580806,0.277,-31.2192420959473,0.277,4.63115167617798,4,0.277,0.000756375200580806,0.277,-31.2192420959473,0.277,4.63115167617798
1,1,1,13,4.36203093066103,0.277,0.000693585199769586,0.277,-31.6139793395996,0.277,4.65297985076904,4.5,0.277,0.000689508568029851,0.277,-31.6457576751709,0.277,4.68983507156372
1,1,1,13,4.75682846001088,0.277,0.000695548893418163,0.277,-31.6136627197266,0.277,4.8386697769165,5,0.277,0.000703598256222904,0.277,-31.562801361084,0.277,5.06096982955933
1,1,1,13,5.18735821860404,0.277,0.000703278463333845,0.277,-31.561710357666,0.277,5.26136684417725,5.5,0.277,0.000680127122905105,0.277,-31.7008018493652,0.277,5.59799575805664
1,1,1,13,5.65685424949238,0.277,0.000656430551316589,0.277,-31.8518829345703,0.277,5.74956512451172,6,0.277,0.000579391082283109,0.277,-32.3888664245605,0.277,6.00114345550537
1,1,1,13,6.16884330163176,0.277,0.000531877565663308,0.277,-32.7585182189941,0.277,6.07202529907227,6.5,0.277,0.000429594510933384,0.277,-33.6830902099609,0.277,6.08547639846802
1,1,1,13,6.72717132202972,0.277,0.00035849746200256,0.277,-34.4672966003418,0.277,5.98568868637085,7,0.277,0.000278230581898242,0.277,-35.5667877197266,0.277,5.73524188995361
1,1,1,13,7.33603234563737,0.361,0.000203550109290518,0.361,-36.9133796691895,0.361,5.45074939727783,7.5,0.385,0.000195242770132609,0.385,-37.094352722168,0.385,5.78410959243774
1,1,1,13,8,0.385,0.000174045213498175,0.385,-37.5937614440918,0.385,6.75112247467041,8,0.385,0.000174045213498175,0.385,-37.5937614440918,0.385,6.75112247467041
1,1,1,14,4,0.421,0.000618171063251793,0.421,-32.1352348327637,0.421,1.4141606092453,4,0.421,0.000618171063251793,0.421,-32.1352348327637,0.421,1.4141606092453
1,1,1,14,4.36203093066103,0.421,0.000508096360135823,0.421,-33.010082244873,0.421,1.82518291473389,4.5,0.421,0.000470557977678254,0.421,-33.3583984375,0.421,1.86927878856659
1,1,1,14,4.75682846001088,0.421,0.000411870831158012,0.421,-33.9751396179199,0.421,1.87835335731506,5,0.421,0.000372118287486956,0.421,-34.4611167907715,0.421,1.90651488304138
1,1,1,14,5.18735821860404,0.421,0.000352528906660154,0.421,-34.7296409606934,0.421,2.0013587474823,5.5,0.421,0.000339638121658936,0.421,-34.9236335754395,0.421,2.35599374771118
1,1,1,14,5.65685424949238,0.421,0.00034089881228283,0.421,-34.906665802002,0.421,2.61803984642029,6,0.421,0.000354919844539836,0.421,-34.6961479187012,0.421,3.29163575172424
1,1,1,14,6.16884330163176,0.421,0.000364341452950612,0.421,-34.5559043884277,0.421,3.62721967697144,6.5,0.421,0.000380676006898284,0.421,-34.3124198913574,0.421,4.210120677948
1,1,1,14,6.72717132202972,0.421,0.000386833067750558,0.421,-34.2108726501465,0.421,4.52313804626465,7,0.421,0.000386427651392296,0.421,-34.1841735839844,0.421,4.79104375839233
1,1,1,14,7.33603234563737,0.421,0.000373658986063674,0.421,-34.3020286560059,0.421,4.95880365371704,7.5,0.421,0.000363019295036793,0.421,-34.4176368713379,0.421,4.97967958450317
1,1,1,14,8,0.421,0.000317939295200631,0.421,-34.9775619506836,0.421,4.83502340316772,8,0.421,0.000317939295200631,0.421,-34.9775619506836,0.421,4.83502340316772
1,1,1,15,4,0.277,0.0018611578270793,0.277,-27.306640625,0.277,15.3108835220337,4,0.277,0.0018611578270793,0.277,-27.306640625,0.277,15.3108835220337
1,1,1,15,4.36203093066103,0.277,0.0012868968769908,0.277,-28.9092960357666,0.277,12.6292676925659,4.5,0.277,0.00107837445102632,0.277,-29.6768493652344,0.277,11.3058366775513
1,1,1,15,4.75682846001088,0.277,0.000735156645532697,0.277,-31.339879989624,0.277,8.72652244567871,5,0.361,0.000514208280947059,0.361,-32.8888168334961,0.361,6.57866382598877
1,1,1,15,5.18735821860404,0.385,0.000444524659542367,0.385,-33.5215873718262,0.385,5.67624425888062,5.5,0.397,0.000365699030226097,0.397,-34.3692474365234,0.397,4.69618511199951
1,1,1,15,5.65685424949238,0.397,0.000332378083840013,0.397,-34.7840309143066,0.397,4.33312797546387,6,0.397,0.000263327470747754,0.397,-35.7952880859375,0.397,3.62116360664368
1,1,1,15,6.16884330163176,0.385,0.000231546917348169,0.385,-36.3539848327637,0.385,3.2719783782959,6.5,0.373,0.000180113202077337,0.373,-37.4457130432129,0.373,2.65311646461487
1,1,1,15,6.72717132202972,0.361,0.000155086701852269,0.361,-38.0969543457031,0.361,2.34985494613647,7,0.349,0.000134590998641215,0.349,-38.7149314880371,0.349,2.15993189811707
1,1,1,15,7.33603234563737,0.337,0.000119074764370453,0.337,-39.2490310668945,0.337,2.16271924972534,7.5,0.325,0.000113181777123827,0.325,-39.4738960266113,0.325,2.20472383499146
1,1,1,15,8,0.325,0.000101592915598303,0.325,-39.9429626464844,0.325,2.58013296127319,8,0.325,0.000101592915598303,0.325,-39.9429626464844,0.325,2.58013296127319
1,1,1,16,4,0.349,0.00116297136992216,0.349,-29.34446144104,0.349,7.15734338760376,4,0.349,0.00116297136992216,0.349,-29.34446144104,0.349,7.15734338760376
1,1,1,16,4.36203093066103,0.325,0.00105290894862264,0.325,-29.7761650085449,0.325,8.44563579559326,4.5,0.313,0.000991461332887411,0.313,-30.0373020172119,0.313,8.92574119567871
1,1,1,16,4.75682846001088,0.277,0.000873981334734708,0.277,-30.5850009918213,0.277,9.69855690002441,5,0.277,0.000756903435103595,0.277,-31.2102928161621,0.277,9.92701816558838
1,1,1,16,5.18735821860404,0.277,0.000662626640405506,0.277,-31.7892360687256,0.277,9.51107025146484,5.5,0.277,0.000514204788487405,0.277,-32.893424987793,0.277,7.72688150405884
1,1,1,16,5.65685424949238,0.277,0.000447845784947276,0.277,-33.4950332641602,0.277,6.53167104721069,6,0.277,0.000325490051181987,0.277,-34.8833961486816,0.277,3.8027617931366
1,1,1,16,6.16884330163176,0.277,0.000276532489806414,0.277,-35.5915184020996,0.277,2.52734971046448,6.5,0.277,0.000199331363546662,0.277,-37.0107727050781,0.277,0.255485206842422
1,1,1,16,6.72717132202972,0.277,0.000158550436026417,0.277,-38.0013618469238,0.277,-1.12647616863251,7,0.277,0.000120102711662184,0.277,-39.2045364379883,0.277,-2.62045621871948
1,1,1,16,7.33603234563737,0.301,8.96585333975963e-05,0.301,-40.4775276184082,0.301,-4.03368711471558,7.5,0.301,8.03616640041582e-05,0.301,-40.956169128418,0.301,-4.51071691513062
1,1,1,16,8,0.313,6.38183992123231e-05,0.313,-41.966007232666,0.313,-5.30402898788452,8,0.313,6.38183992123231e-05,0.313,-41.966007232666,0.313,-5.30402898788452
