vp,session,trial_type,trial,freq_log,peak_time_log,peak_amplitude_log,peak_time_log_db,peak_amplitude_log_db,peak_time_log_db_bsl,peak_amplitude_log_db_bsl,freq_lin,peak_time_lin,peak_amplitude_lin,peak_time_lin_db,peak_amplitude_lin_db,peak_time_lin_db_bsl,peak_amplitude_lin_db_bsl
1,1,1,6,6.72717132202972,0.277,0.00011110012565041,0.277,-39.548942565918,0.277,3.93827748298645,7,0.277,0.000109932399936952,0.277,-39.5959854125977,0.277,4.41642713546753
1,1,1,6,7.33603234563737,0.277,0.000110039247374516,0.277,-39.592716217041,0.277,5.06471252441406,7.5,0.277,0.000110186287201941,0.277,-39.5875015258789,0.277,5.35745334625244
1,1,1,6,8,0.277,0.000109205793705769,0.277,-39.6309280395508,0.277,5.98278141021729,8,0.277,0.000109205793705769,0.277,-39.6309280395508,0.277,5.98278141021729
1,1,1,7,4,0.421,0.00191704661119729,0.337,-27.916576385498,0.337,3.85461091995239,4,0.421,0.00191704661119729,0.337,-27.916576385498,0.337,3.85461091995239
1,1,1,7,4.36203093066103,0.421,0.00122295622713864,0.337,-30.0178413391113,0.337,1.31169509887695,4.5,0.421,0.00101227301638573,0.337,-30.8694725036621,0.337,0.474364280700684
1,1,1,7,4.75682846001088,0.421,0.00069765979424119,0.337,-32.4846496582031,0.337,-0.906753540039062,5,0.421,0.000479978712974116,0.337,-34.0104141235352,0.337,-2.0159273147583
1,1,1,7,5.18735821860404,0.421,0.000354697986040264,0.337,-35.1543426513672,0.337,-2.74319958686829,5.5,0.421,0.000207265708013438,0.337,-36.9283638000488,0.337,-3.69815683364868
1,1,1,7,5.65685424949238,0.421,0.000155392175656743,0.337,-37.7189331054688,0.337,-4.04265737533569,6,0.421,7.88162142271176e-05,0.337,-39.110164642334,0.337,-4.43452501296997
1,1,1,7,6.16884330163176,0.421,5.54870421183296e-05,0.337,-39.5906562805176,0.337,-4.43110466003418,6.5,0.421,2.99500425171573e-05,0.337,-40.1258239746094,0.337,-4.06466579437256
1,1,1,7,6.72717132202972,0.421,2.44065631704871e-05,0.337,-40.224365234375,0.337,-3.59107446670532,7,0.421,2.705458427954e-05,0.337,-40.1422538757324,0.337,-2.87238478660583
1,1,1,7,7.33603234563737,0.421,3.95214847230818e-05,0.337,-39.8679847717285,0.337,-1.8781818151474,7.5,0.421,4.76656896353234e-05,0.337,-39.700366973877,0.337,-1.37926518917084
